meantime,labels,mediantime
12.17,14-Q1,2.99
14.88,14-Q2,3.07
15.89,14-Q3,4.78
21.98,14-Q4,6.15
20.35,15-Q1,4.91
20.85,15-Q2,3.95
24.69,15-Q3,6.53
20.66,15-Q4,4.34
