meantime,labels,mediantime
15.86,14-Q1,5.04
25.19,14-Q2,13.6
29.58,14-Q3,11.43
31.35,14-Q4,9.08
30.33,15-Q1,11.43
35.72,15-Q2,20.19
30.78,15-Q3,5.37
19.92,15-Q4,2.21
