meantime,labels,mediantime
9.62,14-Q1,1.24
10.39,14-Q2,1.21
10.73,14-Q3,1.95
13.64,14-Q4,1.43
12.79,15-Q1,1.21
13.64,15-Q2,1.7
13.34,15-Q3,1.59
15.64,15-Q4,1.01
