meantime,labels,mediantime
1.82,14-Q1,0.08
10.04,14-Q2,0.34
8.97,14-Q3,0.9
7.74,14-Q4,0.27
7.71,15-Q1,1.4
13.58,15-Q2,11.11
43.86,15-Q3,12.07
0.0,15-Q4,0.0
