meantime,labels,mediantime
nan,14-Q1,nan
nan,14-Q2,nan
4.09,14-Q3,4.09
2.31,14-Q4,1.55
3.59,15-Q1,0.92
11.72,15-Q2,8.19
5.75,15-Q3,1.2
3.04,15-Q4,0.74
