meantime,labels,mediantime
24.78,14-Q1,15.72
24.13,14-Q2,12.59
25.95,14-Q3,13.15
28.9,14-Q4,12.09
31.3,15-Q1,6.58
15.31,15-Q2,4.73
18.31,15-Q3,6.55
21.72,15-Q4,10.4
