company_commits,name
288,Red Hat
114,Huawei
16,IBM
15,Cisco
10,EasyStack
8,HP
7,Intel
4,99cloud
4,NEC
4,OpenStack Foundation
3,B1 Systems
2,Calsoft, Inc.
2,Fujitsu
2,KylinCloud
2,Mirantis
1,ATT
1,Metacloud
1,Objectif-libre
1,Rackspace
1,StackOps Technologies
1,UnitedStack
