meantime,labels,mediantime
11.55,14-Q1,1.07
14.68,14-Q2,1.93
15.75,14-Q3,1.9
28.22,14-Q4,2.65
19.07,15-Q1,1.25
23.27,15-Q2,2.37
22.03,15-Q3,1.1
30.42,15-Q4,1.98
