meantime,labels,mediantime
14.32,14-Q1,1.18
13.86,14-Q2,2.97
19.0,14-Q3,1.28
18.22,14-Q4,2.78
27.74,15-Q1,3.17
36.6,15-Q2,3.24
27.11,15-Q3,2.72
24.27,15-Q4,1.86
