meantime,labels,mediantime
9.56,14-Q1,0.84
3.54,14-Q2,0.66
8.53,14-Q3,1.82
16.24,14-Q4,3.6
8.92,15-Q1,0.94
7.47,15-Q2,0.65
5.04,15-Q3,0.52
5.03,15-Q4,0.65
