meantime,labels,mediantime
14.66,14-Q1,2.24
13.39,14-Q2,1.5
13.57,14-Q3,1.05
20.05,14-Q4,1.64
12.58,15-Q1,1.02
13.46,15-Q2,1.06
11.29,15-Q3,1.09
13.82,15-Q4,1.25
