company_commits,name
135,Red Hat
83,IBM
55,NEC
52,Huawei
51,Mirantis
45,Rackspace
36,HP
29,eNovance
6,Individual
6,Thales
5,99cloud
4,Cisco
4,EasyStack
2,Alcatel-Lucent
2,Fujitsu
2,KylinCloud
2,SUSE
2,Tata Consultancy
1,Intel
1,NTT
1,NTT Data
