company_commits,name
116,HP
98,IBM
41,Red Hat
26,OpenStack Foundation
22,Mirantis
18,Rackspace
16,SUSE
13,Huawei
13,Yahoo, Inc.
11,Intel
7,Dell
6,Lavabit
6,Midokura
6,NEC
6,VA Linux Systems Japan
5,Metacloud
4,99cloud
4,Cisco
4,Cloudbase Solutions
2,B1 Systems
