meantime,labels,mediantime
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
7.07,14-Q4,0.77
6.75,15-Q1,0.61
4.21,15-Q2,0.68
5.14,15-Q3,1.06
6.6,15-Q4,0.99
