meantime,labels,mediantime
nan,14-Q1,nan
nan,14-Q2,nan
nan,14-Q3,nan
1.13,14-Q4,0.32
2.12,15-Q1,0.74
2.85,15-Q2,1.03
6.18,15-Q3,1.99
4.85,15-Q4,1.84
