meantime,labels,mediantime
9.46,14-Q1,4.5
11.6,14-Q2,3.18
10.1,14-Q3,3.15
10.29,14-Q4,1.98
12.62,15-Q1,4.78
13.33,15-Q2,3.87
6.32,15-Q3,1.65
5.51,15-Q4,1.34
