meantime,labels,mediantime
12.12,14-Q1,1.67
13.2,14-Q2,1.5
10.77,14-Q3,1.02
15.51,14-Q4,1.01
13.42,15-Q1,1.69
15.94,15-Q2,2.34
21.2,15-Q3,3.76
36.79,15-Q4,3.27
