meantime,labels,mediantime
5.99,14-Q1,0.54
6.62,14-Q2,0.93
5.84,14-Q3,0.9
7.91,14-Q4,1.3
8.27,15-Q1,0.97
8.21,15-Q2,0.68
14.34,15-Q3,1.46
29.25,15-Q4,6.49
