meantime,labels,mediantime
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
5.22,14-Q4,0.11
7.13,15-Q1,0.16
8.57,15-Q2,0.38
7.67,15-Q3,0.74
9.66,15-Q4,0.76
