meantime,labels,mediantime
5.61,14-Q1,0.93
8.52,14-Q2,0.95
13.24,14-Q3,3.52
15.01,14-Q4,5.77
13.9,15-Q1,2.13
12.68,15-Q2,1.98
15.12,15-Q3,3.08
13.85,15-Q4,2.05
