meantime,labels,mediantime
8.64,14-Q1,0.78
9.3,14-Q2,1.01
10.92,14-Q3,0.89
16.27,14-Q4,1.0
18.35,15-Q1,0.66
30.31,15-Q2,1.29
21.37,15-Q3,0.89
17.07,15-Q4,0.77
