meantime,labels,mediantime
9.72,14-Q1,0.47
7.14,14-Q2,0.69
8.32,14-Q3,2.78
6.09,14-Q4,0.91
13.04,15-Q1,1.12
13.53,15-Q2,1.45
10.62,15-Q3,1.13
59.38,15-Q4,26.8
