medianpatchsets,labels,meanpatchsets
2.5,14-Q1,4.39
3.0,14-Q2,5.8
3.0,14-Q3,5.99
3.0,14-Q4,6.13
3.0,15-Q1,6.78
3.0,15-Q2,6.58
3.0,15-Q3,6.87
3.0,15-Q4,6.38
