meantime,labels,mediantime
11.36,14-Q1,0.94
14.03,14-Q2,1.57
14.38,14-Q3,0.97
20.47,14-Q4,1.72
12.58,15-Q1,1.14
20.31,15-Q2,3.05
24.44,15-Q3,2.95
17.08,15-Q4,1.49
