meantime,labels,mediantime
4.7,14-Q1,3.26
8.76,14-Q2,6.89
6.52,14-Q3,1.83
6.13,14-Q4,2.59
7.03,15-Q1,4.31
10.26,15-Q2,5.25
6.99,15-Q3,2.46
10.7,15-Q4,5.88
