meantime,labels,mediantime
5.89,14-Q1,1.01
5.11,14-Q2,0.95
6.94,14-Q3,0.99
6.47,14-Q4,1.08
24.75,15-Q1,1.74
11.88,15-Q2,4.2
12.62,15-Q3,1.69
13.31,15-Q4,1.07
