meantime,labels,mediantime
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
0.0,14-Q4,0.0
0.0,15-Q1,0.0
6.94,15-Q2,0.05
10.15,15-Q3,0.14
15.15,15-Q4,1.33
