company_commits,name
369,Red Hat
24,StackOps Technologies
21,Ericsson
13,HP
6,Cisco
5,Fujitsu
5,Individual
5,KVH
3,Cloudscaling
2,Calsoft, Inc.
2,Dell
2,NEC
2,PolyBeacon, Inc.
2,Puppet Labs
1,Canonical, Ltd.
1,eNovance
1,IBM
1,Nuage Networks
1,Rackspace
1,SAS
1,Wikimedia Foundation
