meantime,labels,mediantime
11.41,14-Q1,3.69
12.74,14-Q2,3.8
16.5,14-Q3,4.86
15.26,14-Q4,3.56
14.98,15-Q1,3.14
13.02,15-Q2,2.74
13.62,15-Q3,2.91
11.83,15-Q4,2.38
