company_commits,name
119,IBM
103,EasyStack
94,Red Hat
68,Yahoo, Inc.
64,Mirantis
48,HP
24,NEC
11,Huawei
10,Intel
5,Fujitsu
5,Rackspace
3,99cloud
3,Canonical, Ltd.
3,Google, Inc.
3,Individual
3,SAP
3,ScummVM
3,SUSE
2,EMC
2,OpenStack Foundation
2,Puppet Labs
1,ATT
1,CIeNET Technologies
1,Cisco
1,Metacloud
1,Polycom
1,Symantec Corporation
1,Tencent
1,Tesora, Inc.
1,VA Linux Systems Japan
